transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag
1084,10016,20016,17274.95,2026-02-20 15:17:23.295295,986,IMPS,0
1085,10013,20027,6378.26,2026-01-29 20:26:23.295295,741,IMPS,0
1086,10018,20010,40599.21,2026-01-12 14:11:23.295295,451,IMPS,0
1087,10066,20008,5087.1,2026-03-02 06:09:23.295295,829,NEFT,0
1088,10008,20026,22186.67,2026-02-10 21:10:23.295295,628,UPI,0
1089,10067,20062,9985.32,2026-01-24 10:31:23.295295,677,IMPS,0
1090,10091,20054,16284.93,2026-01-09 01:42:23.295295,710,NEFT,0
1091,10031,20082,45470.19,2026-02-19 18:28:23.295295,998,IMPS,0
1092,10100,20093,19092.89,2026-01-31 01:48:23.295295,852,IMPS,0
1093,10096,20057,38414.36,2026-01-05 03:50:23.295295,187,RTGS,0
1094,10056,20052,44309.96,2026-02-11 19:41:23.295295,891,NEFT,0
1095,10094,20038,1577.69,2026-02-01 07:24:23.295295,575,UPI,1
1096,10093,20024,20929.76,2026-01-28 15:01:23.295295,102,NEFT,0
1097,10049,20042,43998.56,2026-02-24 03:09:23.295295,119,IMPS,0
1098,10062,20059,31538.74,2026-01-15 11:18:23.295295,178,RTGS,0
1099,10051,20002,14711.85,2026-01-22 04:38:23.295295,552,UPI,0
1100,10079,20094,47514.74,2026-02-06 08:11:23.295295,12,IMPS,1
1101,10060,20060,28983.74,2026-02-20 00:08:23.295295,673,RTGS,1
1102,10058,20075,10887.83,2026-02-25 01:45:23.295295,197,NEFT,0
1103,10093,20020,32453.48,2026-01-14 12:19:23.295295,142,NEFT,0
1104,10055,20022,20113.39,2026-02-20 23:04:23.295295,202,UPI,0
1105,10080,20097,13851.95,2026-02-25 10:42:23.295295,16,RTGS,0
1106,10057,20085,4865.42,2026-01-31 19:47:23.295295,942,NEFT,0
1107,10023,20092,12339.17,2026-02-16 11:31:23.295295,923,NEFT,0
1108,10073,20068,2135.67,2025-12-29 14:07:23.295295,242,NEFT,0
1109,10057,20089,46705.34,2026-02-23 04:51:23.295295,122,NEFT,0
1110,10077,20033,21383.06,2026-02-23 20:58:23.295295,287,UPI,0
1111,10029,20013,26895.92,2026-01-30 09:23:23.295295,272,IMPS,0
1112,10041,20094,27745.16,2026-01-19 22:16:23.295295,847,IMPS,0
1113,10014,20035,28206.97,2026-01-29 00:42:23.295295,543,RTGS,0
1114,10031,20044,43979.83,2025-12-25 13:49:23.295295,867,NEFT,0
1115,10059,20070,8494.37,2026-02-21 07:35:23.295295,811,IMPS,0
1116,10068,20016,10584.18,2026-02-23 23:09:23.295295,691,IMPS,0
1117,10030,20065,8094.81,2026-02-02 04:31:23.295295,811,RTGS,0
1118,10081,20046,32989.32,2026-01-25 18:29:23.295295,726,NEFT,0
1119,10000,20075,33418.76,2026-01-21 09:27:23.295295,690,RTGS,0
1120,10091,20062,36047.51,2026-02-08 08:44:23.295295,404,RTGS,0
1121,10092,20039,34468.82,2026-01-29 20:27:23.295295,589,UPI,0
1122,10063,20035,37907.5,2026-01-14 21:28:23.295295,460,NEFT,0
1123,10076,20071,29654.32,2026-02-13 07:33:23.295295,114,UPI,0
1124,10013,20071,6161.29,2026-02-24 23:34:23.295295,90,UPI,1
1125,10099,20021,18961.26,2025-12-29 01:14:23.295295,407,RTGS,1
1126,10055,20033,11196.37,2026-02-22 09:46:23.295295,278,IMPS,0
1127,10049,20041,35143.22,2026-03-03 18:54:23.295295,860,NEFT,0
1128,10090,20019,28775.39,2026-02-09 15:07:23.295295,325,NEFT,0
1129,10082,20002,48340.06,2026-01-23 04:17:23.295295,329,UPI,0
1130,10000,20060,21331.85,2026-02-20 16:53:23.295295,213,IMPS,0
1131,10065,20008,42490.68,2026-01-18 11:52:23.295295,512,UPI,0
1132,10073,20066,29228.64,2026-02-04 16:10:23.295295,24,IMPS,0
1133,10090,20094,27899.08,2026-01-17 06:24:23.295295,754,IMPS,0
1134,10055,20008,27748.24,2026-01-21 03:28:23.295295,505,UPI,0
1135,10034,20037,47163.88,2026-01-10 05:04:23.295295,834,RTGS,0
1136,10043,20099,2290.61,2026-01-03 02:46:23.295295,252,IMPS,0
1137,10021,20071,49440.24,2026-01-02 16:43:23.295295,944,RTGS,0
1138,10049,20071,33731.75,2026-01-09 01:38:23.295295,62,NEFT,0
1139,10030,20014,39565.8,2026-02-14 12:13:23.295295,167,UPI,0
1140,10092,20082,22880.0,2026-02-09 05:33:23.295295,262,NEFT,0
1141,10032,20078,5167.99,2026-01-07 21:33:23.295295,935,RTGS,0
1142,10027,20098,20763.67,2025-12-26 16:41:23.295295,688,UPI,0
1143,10071,20006,42509.53,2026-01-03 19:40:23.295295,701,NEFT,0
1144,10100,20085,3374.7,2025-12-31 16:43:23.295295,566,UPI,0
1145,10002,20016,36902.14,2026-01-05 02:00:23.295295,367,IMPS,0
1146,10053,20092,7505.21,2025-12-28 12:03:23.295295,773,NEFT,0
1147,10023,20047,20866.26,2026-01-20 10:18:23.295295,505,IMPS,0
1148,10085,20092,25373.8,2026-01-26 01:39:23.295295,993,UPI,0
1149,10058,20082,49824.94,2026-01-02 21:11:23.295295,536,IMPS,0
1150,10010,20092,29288.65,2026-01-11 09:58:23.295295,423,RTGS,0
1151,10023,20021,31492.94,2026-02-11 11:02:23.295295,875,RTGS,0
1152,10094,20017,39809.74,2025-12-30 07:33:23.295295,207,RTGS,0
1153,10016,20059,35353.11,2026-02-25 20:35:23.295295,802,RTGS,0
1154,10091,20025,33279.87,2026-01-02 21:33:23.295295,700,RTGS,0
1155,10064,20068,5766.14,2026-02-06 16:35:23.295295,342,RTGS,0
1156,10095,20027,34464.02,2026-02-17 03:43:23.295295,598,RTGS,0
1157,10083,20000,43383.29,2026-02-28 21:16:23.295295,434,UPI,0
1158,10014,20044,42116.44,2026-02-25 19:34:23.295295,932,UPI,0
1159,10094,20012,18669.47,2026-01-11 05:17:23.295295,163,NEFT,0
1160,10017,20098,34479.19,2025-12-26 05:11:23.295295,49,RTGS,0
1161,10074,20058,29334.78,2026-01-31 07:57:23.295295,22,UPI,0
1162,10029,20007,32113.52,2026-01-08 08:36:23.295295,965,RTGS,0
1163,10055,20017,22792.06,2026-01-23 20:12:23.295295,609,RTGS,0
1164,10094,20027,21564.12,2026-01-26 23:55:23.295295,402,NEFT,0
1165,10054,20077,2511.12,2026-02-22 12:03:23.295295,205,RTGS,0
1166,10052,20072,20903.18,2026-01-04 08:03:23.295295,409,UPI,0
1167,10015,20038,21110.88,2026-02-22 19:34:23.295295,110,UPI,0
1168,10028,20037,33829.26,2026-01-13 07:35:23.295295,972,NEFT,0
1169,10041,20090,20313.56,2026-01-29 00:28:23.295295,456,NEFT,1
1170,10051,20068,38855.13,2026-03-01 21:52:23.295295,720,IMPS,0
1171,10043,20043,22140.03,2026-01-22 20:28:23.295295,479,NEFT,0
1172,10070,20072,14564.73,2026-01-10 23:07:23.295295,668,NEFT,0
1173,10053,20051,42431.03,2026-02-04 03:29:23.295295,838,IMPS,0
1174,10006,20058,24052.33,2026-01-27 20:07:23.295295,72,IMPS,0
1175,10004,20092,23781.9,2026-01-10 07:00:23.295295,148,UPI,0
1176,10094,20008,18687.62,2026-01-18 07:25:23.295295,773,IMPS,0
1177,10037,20068,29630.82,2026-01-22 00:52:23.295295,319,RTGS,0
1178,10033,20031,7921.42,2026-01-19 00:00:23.295295,850,NEFT,0
1179,10088,20078,9735.24,2026-01-23 10:56:23.295295,324,NEFT,0
1180,10014,20055,40998.24,2026-01-08 16:41:23.295295,952,NEFT,0
1181,10014,20058,38444.25,2026-02-04 23:32:23.295295,945,IMPS,0
1182,10100,20021,1156.61,2026-01-30 20:27:23.295295,772,IMPS,0
1183,10038,20084,4850.98,2026-02-28 11:48:23.295295,907,IMPS,0
1184,10059,20097,39580.47,2026-01-18 16:06:23.295295,702,IMPS,0
1185,10023,20015,15654.28,2026-02-26 19:44:23.295295,776,UPI,0
1186,10085,20062,45815.0,2026-02-22 08:08:23.295295,892,UPI,0
1187,10052,20049,43976.01,2026-03-01 14:28:23.295295,842,UPI,0
1188,10087,20003,43252.33,2026-01-22 10:13:23.295295,797,IMPS,0
1189,10074,20055,4909.75,2026-02-03 20:12:23.295295,72,IMPS,0
1190,10096,20037,49258.14,2026-01-14 09:21:23.295295,349,IMPS,0
1191,10069,20012,42731.82,2026-03-02 01:06:23.295295,859,UPI,0
1192,10033,20084,2611.51,2026-01-11 09:49:23.295295,750,NEFT,0
1193,10077,20061,7397.87,2026-01-28 22:10:23.295295,290,RTGS,0
1194,10029,20021,40017.32,2026-01-06 08:59:23.295295,799,IMPS,0
1195,10006,20048,12775.2,2026-01-30 00:23:23.295295,770,NEFT,0
1196,10043,20014,28701.34,2026-02-27 06:35:23.295295,608,NEFT,0
1197,10071,20023,43257.51,2026-02-20 04:21:23.295295,716,RTGS,0
1198,10068,20081,29728.12,2026-01-06 23:36:23.295295,495,NEFT,0
1199,10064,20015,41467.01,2026-02-19 20:37:23.295295,865,IMPS,0
1200,10057,20024,31365.5,2026-03-03 05:02:23.295295,814,IMPS,1
1201,10066,20083,43125.84,2026-02-20 07:45:23.295295,324,UPI,0
1202,10095,20053,19820.81,2025-12-30 02:27:23.295295,396,RTGS,0
1203,10077,20061,3537.65,2026-02-06 08:10:23.295295,666,RTGS,0
1204,10003,20076,6858.82,2026-02-17 06:00:23.295295,154,NEFT,0
1205,10024,20085,47962.34,2026-01-08 20:57:23.295295,868,IMPS,0
1206,10002,20043,34869.37,2026-02-11 12:46:23.295295,761,UPI,0
1207,10100,20003,38975.54,2026-01-04 18:15:23.295295,988,NEFT,0
1208,10100,20019,27199.4,2025-12-29 11:46:23.295295,633,NEFT,0
1209,10045,20009,2655.66,2026-01-12 01:43:23.295295,638,NEFT,0
1210,10024,20040,17128.79,2026-02-08 13:05:23.295295,949,NEFT,0
1211,10061,20092,887.51,2026-02-22 04:52:23.295295,305,IMPS,0
1212,10029,20067,34502.84,2026-01-22 11:38:23.295295,589,UPI,0
1213,10039,20035,44542.83,2026-01-29 21:19:23.295295,730,IMPS,0
1214,10074,20085,4378.65,2026-02-23 17:03:23.295295,565,UPI,0
1215,10034,20005,31500.13,2026-02-09 01:30:23.295295,915,UPI,0
1216,10060,20055,16330.64,2026-02-23 16:12:23.295295,844,RTGS,0
1217,10029,20087,2701.73,2026-01-05 12:05:23.295295,400,UPI,0
1218,10075,20083,17765.92,2026-02-23 19:21:23.295295,451,RTGS,0
1219,10046,20024,36848.6,2026-01-14 09:53:23.295295,25,RTGS,1
1220,10068,20089,17087.99,2026-01-03 01:24:23.295295,747,IMPS,0
1221,10011,20000,46789.89,2026-01-24 06:26:23.295295,651,RTGS,0
1222,10039,20050,41680.56,2025-12-28 22:22:23.295295,161,IMPS,0
1223,10060,20073,33295.05,2026-02-07 19:33:23.295295,436,IMPS,0
1224,10065,20100,47688.62,2026-01-19 17:59:23.295295,934,IMPS,0
1225,10070,20071,36004.01,2026-01-01 12:27:23.295295,992,IMPS,0
1226,10061,20085,33159.52,2025-12-29 10:28:23.295295,477,UPI,0
1227,10050,20037,12790.89,2026-02-10 23:42:23.295295,258,UPI,0
1228,10037,20087,20225.54,2026-02-28 09:29:23.295295,80,IMPS,0
1229,10013,20077,13576.18,2025-12-30 12:11:23.295295,397,UPI,0
1230,10079,20013,13629.93,2026-01-05 05:05:23.295295,377,IMPS,0
1231,10028,20006,26534.68,2026-02-22 20:25:23.295295,64,NEFT,0
1232,10016,20033,29653.79,2026-01-24 22:06:23.295295,496,IMPS,0
1233,10039,20000,31605.27,2026-02-05 04:05:23.295295,721,NEFT,0
1234,10048,20094,29091.1,2026-01-18 19:53:23.295295,785,NEFT,0
1235,10013,20010,49959.93,2026-01-13 23:14:23.295295,721,UPI,0
1236,10099,20018,33589.16,2026-03-02 06:39:23.295295,58,IMPS,0
1237,10058,20037,30241.83,2025-12-27 21:27:23.295295,869,IMPS,0
1238,10062,20099,16879.1,2026-01-20 14:58:23.295295,235,IMPS,0
1239,10053,20091,4318.83,2026-02-18 19:36:23.295295,212,IMPS,0
1240,10039,20037,9767.64,2026-02-03 09:00:23.295295,266,NEFT,0
1241,10096,20061,10807.63,2026-02-16 02:49:23.295295,602,RTGS,0
1242,10006,20013,40774.61,2026-01-09 14:03:23.295295,20,RTGS,1
1243,10024,20055,41830.57,2026-01-14 08:58:23.295295,433,UPI,0
1244,10073,20052,13597.03,2026-02-06 19:06:23.295295,566,RTGS,0
1245,10090,20017,4253.18,2026-02-10 22:26:23.295295,610,IMPS,0
1246,10088,20003,17155.91,2026-02-22 00:06:23.295295,613,RTGS,0
1247,10048,20039,28418.0,2025-12-31 03:59:23.295295,677,UPI,0
1248,10065,20015,11930.76,2026-01-19 19:12:23.295295,169,NEFT,0
1249,10011,20016,32693.29,2026-02-11 16:12:23.295295,240,RTGS,0
1250,10041,20000,18185.57,2026-01-13 03:14:23.295295,33,IMPS,0
1251,10098,20042,23373.78,2026-01-29 11:40:23.295295,246,RTGS,0
1252,10019,20045,39452.16,2026-01-20 22:23:23.295295,718,NEFT,0
1253,10015,20068,17345.68,2026-02-13 18:33:23.295295,258,UPI,0
1254,10042,20016,31523.71,2026-01-08 02:02:23.295295,261,UPI,0
1255,10085,20091,37190.17,2026-02-12 17:19:23.295295,496,IMPS,0
1256,10012,20014,8656.99,2026-03-03 08:43:23.295295,929,UPI,0
1257,10009,20043,33339.01,2026-01-31 06:16:23.295295,350,IMPS,0
1258,10047,20060,6303.99,2026-01-01 01:09:23.295295,844,IMPS,0
1259,10039,20011,33476.19,2026-02-09 12:24:23.295295,628,NEFT,0
1260,10007,20054,43671.18,2026-01-04 11:09:23.295295,500,UPI,0
1261,10098,20060,30247.93,2026-03-01 12:24:23.295295,58,RTGS,0
1262,10095,20075,35682.35,2025-12-29 09:04:23.295295,453,RTGS,0
1263,10097,20084,17714.43,2026-02-24 00:23:23.295295,214,UPI,0
1264,10026,20050,3169.67,2026-03-03 05:36:23.295295,929,IMPS,0
1265,10099,20029,40420.37,2026-01-30 10:03:23.295295,259,NEFT,0
1266,10066,20098,26440.81,2026-02-24 12:44:23.295295,289,RTGS,0
1267,10023,20013,48438.85,2026-02-13 09:08:23.295295,1,UPI,1
1268,10058,20038,17367.25,2026-01-07 18:23:23.295295,644,IMPS,0
1269,10006,20092,11340.35,2026-02-27 18:26:23.295295,166,IMPS,0
1270,10066,20008,16365.27,2026-02-18 03:12:23.295295,406,UPI,0
1271,10028,20012,25438.48,2026-01-30 11:11:23.295295,598,IMPS,0
1272,10048,20024,14408.4,2026-01-14 09:20:23.295295,870,UPI,0
1273,10098,20045,17033.22,2026-02-12 17:12:23.295295,901,RTGS,0
1274,10076,20033,29799.52,2026-01-07 18:28:23.295295,286,UPI,0
1275,10051,20034,34968.18,2025-12-26 17:58:23.295295,35,IMPS,0
1276,10090,20028,47763.26,2026-01-01 22:53:23.295295,766,NEFT,0
1277,10061,20060,3515.61,2026-02-26 02:56:23.295295,7,NEFT,0
1278,10096,20029,49837.57,2026-01-15 02:41:23.295295,772,IMPS,0
1279,10085,20035,18594.48,2026-02-18 02:21:23.295295,149,IMPS,0
1280,10003,20039,13212.28,2025-12-27 18:30:23.295295,44,NEFT,0
1281,10052,20056,34852.91,2025-12-31 06:12:23.295295,743,RTGS,0
1282,10098,20033,508.7,2026-02-02 22:53:23.295295,817,IMPS,0
1283,10071,20005,8355.83,2026-02-14 11:51:23.295295,783,IMPS,0
1284,10073,20023,22384.8,2025-12-29 23:23:23.295295,436,NEFT,0
1285,10052,20014,33543.05,2026-01-25 10:09:23.295295,619,IMPS,0
1286,10032,20031,14943.68,2026-02-04 17:06:23.295295,120,RTGS,0
1287,10047,20051,38887.75,2026-01-18 18:39:23.295295,165,UPI,1
1288,10091,20087,28713.43,2025-12-30 12:52:23.295295,927,UPI,0
1289,10021,20051,20722.46,2026-02-01 10:30:23.295295,227,UPI,0
1290,10094,20018,35536.6,2026-02-22 10:26:23.295295,53,RTGS,0
1291,10067,20096,45169.02,2026-02-06 19:34:23.295295,535,IMPS,0
1292,10045,20080,10500.74,2025-12-26 04:07:23.295295,638,IMPS,0
1293,10048,20017,29344.49,2025-12-26 16:59:23.295295,672,NEFT,0
1294,10005,20082,10304.19,2026-01-24 07:55:23.295295,596,NEFT,0
1295,10076,20008,33374.19,2026-01-08 21:12:23.295295,116,IMPS,0
1296,10081,20076,34395.79,2026-01-03 15:25:23.295295,751,UPI,0
1297,10047,20100,41022.02,2026-01-01 19:01:23.295295,700,IMPS,0
1298,10067,20047,25305.95,2026-02-21 17:55:23.295295,985,NEFT,0
1299,10035,20050,33488.56,2026-01-19 17:07:23.295295,644,NEFT,0
1300,10077,20003,5890.33,2026-01-29 01:44:23.295295,445,RTGS,0
1301,10098,20070,45240.56,2026-03-03 10:26:23.295295,881,RTGS,0
1302,10066,20017,6098.24,2026-02-17 20:47:23.295295,973,RTGS,0
1303,10068,20070,645.42,2026-01-23 20:24:23.295295,772,UPI,0
1304,10094,20010,18467.26,2026-01-30 04:44:23.295295,920,RTGS,0
1305,10008,20006,47296.69,2026-01-24 14:15:23.295295,633,RTGS,0
1306,10099,20057,37723.18,2026-01-23 08:28:23.295295,520,RTGS,0
1307,10050,20035,15744.34,2026-03-02 02:14:23.295295,681,RTGS,0
1308,10031,20070,45277.17,2026-01-18 03:02:23.295295,581,NEFT,0
1309,10064,20007,493.4,2026-02-26 22:12:23.295295,911,RTGS,0
1310,10000,20075,43305.01,2026-01-28 01:37:23.295295,312,NEFT,0
1311,10091,20009,34007.27,2026-01-02 18:55:23.295295,911,RTGS,0
1312,10009,20019,40193.24,2026-01-09 04:36:23.295295,36,IMPS,0
1313,10053,20081,29069.11,2026-03-04 14:38:23.295295,925,RTGS,0
1314,10047,20024,3552.94,2026-02-18 14:33:23.295295,53,NEFT,0
1315,10027,20100,44415.9,2026-01-18 13:52:23.295295,765,IMPS,0
1316,10005,20055,27803.89,2026-01-07 19:21:23.295295,683,IMPS,0
1317,10088,20090,43058.75,2026-01-27 12:33:23.295295,2,RTGS,1
1318,10046,20034,40714.01,2026-02-24 11:41:23.295295,401,RTGS,0
1319,10007,20099,33762.67,2026-03-02 15:12:23.295295,209,UPI,0
1320,10021,20047,47644.15,2026-02-14 00:43:23.295295,349,IMPS,0
1321,10038,20054,24213.01,2026-02-12 01:43:23.295295,685,IMPS,1
1322,10031,20033,21002.8,2026-02-21 06:28:23.295295,582,IMPS,0
1323,10063,20061,35411.62,2026-02-23 10:35:23.295295,759,NEFT,0
1324,10014,20071,13437.45,2026-01-16 04:51:23.295295,890,NEFT,0
1325,10088,20055,34824.91,2025-12-29 16:46:23.295295,752,RTGS,0
1326,10093,20084,29860.12,2026-01-12 15:24:23.295295,209,RTGS,0
1327,10064,20006,7510.08,2026-01-18 04:10:23.295295,178,RTGS,0
1328,10013,20078,34553.0,2026-02-19 07:48:23.295295,316,UPI,0
1329,10026,20081,13503.58,2026-01-20 13:42:23.295295,865,UPI,0
1330,10080,20004,42995.05,2026-03-03 06:31:23.295295,843,NEFT,0
1331,10035,20100,11733.8,2026-01-01 12:14:23.295295,821,UPI,0
1332,10069,20084,27085.27,2025-12-26 12:19:23.295295,606,UPI,0
1333,10078,20100,25467.44,2026-01-07 06:42:23.295295,497,RTGS,0
1334,10054,20017,6836.68,2026-01-17 05:04:23.295295,271,UPI,0
1335,10096,20091,19101.76,2026-03-03 19:08:23.295295,496,RTGS,0
1336,10008,20040,28818.91,2026-02-19 08:13:23.295295,477,IMPS,0
1337,10062,20050,36900.95,2026-01-14 02:20:23.295295,25,RTGS,1
1338,10076,20072,14623.79,2026-02-09 11:32:23.295295,203,NEFT,0
1339,10091,20036,45822.81,2026-01-04 04:22:23.295295,350,IMPS,0
1340,10051,20051,5921.59,2026-02-18 17:35:23.295295,722,UPI,0
1341,10073,20069,47201.56,2025-12-28 17:46:23.295295,579,IMPS,0
1342,10057,20022,10122.35,2026-01-03 22:37:23.295295,397,RTGS,0
1343,10047,20057,24983.9,2026-01-12 07:26:23.295295,824,UPI,0
1344,10047,20031,12998.57,2026-02-17 08:25:23.295295,725,IMPS,0
1345,10046,20089,34619.99,2026-01-27 08:40:23.295295,462,IMPS,0
1346,10100,20008,7211.41,2026-01-15 09:50:23.295295,762,UPI,0
1347,10018,20016,13963.05,2026-02-19 08:14:23.295295,334,IMPS,0
1348,10001,20020,5667.32,2026-01-03 23:15:23.295295,183,UPI,0
1349,10027,20055,13801.0,2026-01-06 04:30:23.295295,299,UPI,0
1350,10006,20052,26136.2,2026-01-15 09:53:23.295295,810,UPI,1
1351,10099,20070,25447.19,2026-01-17 23:28:23.295295,354,NEFT,0
1352,10000,20058,11661.45,2026-02-04 12:59:23.295295,504,RTGS,0
1353,10009,20023,49185.1,2026-02-21 09:37:23.295295,350,IMPS,0
1354,10050,20045,34010.29,2026-02-10 13:43:23.295295,876,NEFT,0
1355,10067,20082,20588.03,2026-02-22 20:46:23.295295,147,IMPS,0
1356,10051,20024,28866.63,2026-01-22 01:27:23.295295,909,NEFT,0
1357,10045,20048,10333.28,2026-01-19 07:31:23.295295,22,NEFT,0
1358,10023,20035,6944.62,2026-02-07 05:45:23.295295,315,IMPS,0
1359,10073,20019,23811.41,2026-01-30 12:36:23.295295,157,RTGS,0
1360,10099,20057,17986.83,2026-01-05 02:55:23.295295,843,NEFT,0
1361,10055,20062,21095.0,2026-02-24 04:44:23.295295,103,RTGS,1
1362,10007,20050,1119.73,2026-02-08 08:12:23.295295,191,RTGS,0
1363,10043,20084,11524.05,2026-03-02 08:34:23.295295,205,RTGS,1
1364,10069,20046,9990.86,2026-02-04 21:10:23.295295,888,UPI,0
1365,10006,20088,12984.55,2026-02-08 04:14:23.295295,956,RTGS,0
1366,10070,20076,30234.11,2026-02-13 21:15:23.295295,343,UPI,0
1367,10024,20091,43740.2,2026-01-15 21:40:23.295295,701,UPI,0
1368,10061,20077,1977.14,2026-01-18 10:19:23.295295,812,RTGS,0
1369,10029,20038,18399.01,2026-02-12 08:02:23.295295,569,RTGS,0
1370,10028,20024,6974.58,2026-02-05 11:08:23.295295,946,RTGS,0
1371,10013,20016,19924.99,2026-01-09 12:10:23.295295,8,UPI,0
1372,10097,20080,5621.84,2026-01-05 14:15:23.295295,559,IMPS,0
1373,10010,20000,48033.92,2026-01-30 04:27:23.295295,673,NEFT,0
1374,10012,20045,22421.58,2026-02-01 07:29:23.295295,971,NEFT,0
1375,10067,20093,40319.63,2026-01-09 19:12:23.295295,522,IMPS,0
1376,10099,20039,39679.87,2026-02-26 08:03:23.295295,893,UPI,0
1377,10086,20079,35257.54,2026-01-21 05:35:23.295295,310,RTGS,0
1378,10034,20053,32775.34,2026-01-25 13:58:23.295295,816,NEFT,0
1379,10085,20004,40010.41,2026-02-05 15:43:23.295295,804,IMPS,0
1380,10028,20017,3872.04,2026-02-12 05:09:23.295295,491,IMPS,0
1381,10020,20016,27779.45,2026-01-28 02:42:23.295295,490,UPI,0
1382,10007,20099,23334.96,2026-01-28 22:15:23.295295,769,NEFT,0
1383,10019,20045,32602.32,2026-02-22 00:48:23.295295,150,RTGS,0
1384,10027,20020,18111.68,2026-01-28 06:47:23.295295,81,UPI,0
1385,10074,20096,6679.98,2026-02-12 20:33:23.295295,300,UPI,0
1386,10046,20068,43972.82,2026-02-23 05:31:23.295295,624,IMPS,0
1387,10012,20074,1725.38,2026-02-20 16:55:23.295295,286,UPI,0
1388,10097,20097,2091.9,2026-01-06 10:52:23.295295,587,UPI,0
1389,10044,20066,33635.03,2026-02-23 21:37:23.295295,575,NEFT,0
1390,10045,20040,20944.09,2026-02-27 01:35:23.295295,345,UPI,0
1391,10062,20039,31974.14,2026-02-17 20:24:23.295295,196,UPI,0
1392,10042,20074,40750.63,2026-01-06 08:02:23.295295,886,NEFT,0
1393,10009,20006,45266.53,2026-01-21 03:04:23.295295,426,IMPS,0
1394,10073,20062,33417.96,2026-01-13 00:51:23.295295,305,UPI,0
1395,10006,20062,25360.06,2026-01-21 10:41:23.295295,268,UPI,0
1396,10099,20082,7419.29,2026-02-06 01:54:23.295295,550,IMPS,0
1397,10099,20026,14645.67,2026-02-23 18:49:23.295295,70,IMPS,0
1398,10014,20002,9029.46,2026-02-04 22:23:23.295295,102,IMPS,0
1399,10072,20048,39208.09,2026-02-12 04:45:23.295295,63,UPI,0
1400,10072,20048,42759.49,2025-12-28 00:00:23.295295,192,RTGS,0
1401,10017,20046,47376.57,2026-01-07 17:24:23.295295,726,UPI,0
1402,10039,20042,8460.5,2026-01-25 23:11:23.295295,226,RTGS,0
1403,10048,20001,6901.65,2026-02-07 00:47:23.295295,804,UPI,0
1404,10090,20072,25302.39,2025-12-26 05:27:23.295295,682,UPI,0
1405,10092,20052,45745.91,2026-01-22 06:37:23.295295,60,UPI,0
1406,10028,20053,24560.74,2025-12-27 14:03:23.295295,943,NEFT,0
1407,10058,20080,47861.65,2026-01-28 22:01:23.295295,911,NEFT,0
1408,10015,20091,29934.89,2026-01-25 16:17:23.295295,119,RTGS,0
1409,10082,20079,16118.78,2025-12-25 16:48:23.295295,223,RTGS,0
1410,10072,20027,28210.71,2026-01-07 03:58:23.295295,795,IMPS,0
1411,10071,20079,3617.12,2026-01-29 11:44:23.295295,49,RTGS,0
1412,10002,20001,11052.36,2026-02-02 04:16:23.295295,857,UPI,0
1413,10025,20090,22929.05,2026-01-25 04:52:23.295295,958,IMPS,0
1414,10064,20011,34494.4,2026-01-26 00:53:23.295295,672,IMPS,0
1415,10004,20036,9189.03,2026-03-02 03:59:23.295295,309,RTGS,0
1416,10075,20066,20669.93,2026-01-31 06:05:23.295295,357,NEFT,0
1417,10098,20068,28979.2,2026-01-26 04:59:23.295295,238,UPI,0
1418,10057,20012,21803.94,2026-02-16 18:51:23.295295,364,RTGS,0
1419,10096,20074,18209.07,2026-02-13 06:40:23.295295,133,RTGS,0
1420,10073,20071,46162.3,2026-01-31 06:57:23.295295,812,NEFT,0
